"Code","CodeType","NewCode","Deficit"
"M10.352","ICD10","M10352","Arthritis"
"M10.359","ICD10","M10359","Arthritis"
"M10.361","ICD10","M10361","Arthritis"
"M10.362","ICD10","M10362","Arthritis"
"M10.369","ICD10","M10369","Arthritis"
"M10.371","ICD10","M10371","Arthritis"
"M10.372","ICD10","M10372","Arthritis"
"M10.379","ICD10","M10379","Arthritis"
"M10.38","ICD10","M1038","Arthritis"
"M10.39","ICD10","M1039","Arthritis"
"M10.40","ICD10","M1040","Arthritis"
"M10.411","ICD10","M10411","Arthritis"
"M10.412","ICD10","M10412","Arthritis"
"M10.419","ICD10","M10419","Arthritis"
"M10.421","ICD10","M10421","Arthritis"
"M10.422","ICD10","M10422","Arthritis"
"M10.429","ICD10","M10429","Arthritis"
"M10.431","ICD10","M10431","Arthritis"
"M10.432","ICD10","M10432","Arthritis"
"M10.439","ICD10","M10439","Arthritis"
"M10.441","ICD10","M10441","Arthritis"
"M10.442","ICD10","M10442","Arthritis"
"M10.449","ICD10","M10449","Arthritis"
"M10.451","ICD10","M10451","Arthritis"
"M10.452","ICD10","M10452","Arthritis"
"M10.459","ICD10","M10459","Arthritis"
"M10.461","ICD10","M10461","Arthritis"
"M10.462","ICD10","M10462","Arthritis"
"M10.469","ICD10","M10469","Arthritis"
"M10.471","ICD10","M10471","Arthritis"
"M10.472","ICD10","M10472","Arthritis"
"M10.479","ICD10","M10479","Arthritis"
"M10.48","ICD10","M1048","Arthritis"
"M10.49","ICD10","M1049","Arthritis"
"M10.9","ICD10","M109","Arthritis"
"M12.542","ICD10","M12542","Arthritis"
"M12.349","ICD10","M12349","Arthritis"
"M12.249","ICD10","M12249","Arthritis"
"M12.00","ICD10","M1200","Arthritis"
"M12.331","ICD10","M12331","Arthritis"
"M12.321","ICD10","M12321","Arthritis"
"M12.162","ICD10","M12162","Arthritis"
"M12.572","ICD10","M12572","Arthritis"
"M12.131","ICD10","M12131","Arthritis"
"M12.452","ICD10","M12452","Arthritis"
"M12.88","ICD10","M1288","Arthritis"
"M12.222","ICD10","M12222","Arthritis"
"M12.172","ICD10","M12172","Arthritis"
"M12.512","ICD10","M12512","Arthritis"
"M12.232","ICD10","M12232","Arthritis"
"M12.19","ICD10","M1219","Arthritis"
"M12.141","ICD10","M12141","Arthritis"
"M12.221","ICD10","M12221","Arthritis"
"M12.429","ICD10","M12429","Arthritis"
"M12.469","ICD10","M12469","Arthritis"
"M12.849","ICD10","M12849","Arthritis"
"M12.079","ICD10","M12079","Arthritis"
"M12.152","ICD10","M12152","Arthritis"
"M12.311","ICD10","M12311","Arthritis"
"M12.529","ICD10","M12529","Arthritis"
"M12.122","ICD10","M12122","Arthritis"
"M12.851","ICD10","M12851","Arthritis"
"M12.341","ICD10","M12341","Arthritis"
"M12.10","ICD10","M1210","Arthritis"
"M12.121","ICD10","M12121","Arthritis"
"M12.28","ICD10","M1228","Arthritis"
"M12.531","ICD10","M12531","Arthritis"
"M12.569","ICD10","M12569","Arthritis"
"M12.519","ICD10","M12519","Arthritis"
"M12.461","ICD10","M12461","Arthritis"
"M12.361","ICD10","M12361","Arthritis"
"M12.342","ICD10","M12342","Arthritis"
"M12.262","ICD10","M12262","Arthritis"
"M12.032","ICD10","M12032","Arthritis"
"M12.432","ICD10","M12432","Arthritis"
"M12.159","ICD10","M12159","Arthritis"
"M12.579","ICD10","M12579","Arthritis"
"M12.161","ICD10","M12161","Arthritis"
"M12.39","ICD10","M1239","Arthritis"
"M12.072","ICD10","M12072","Arthritis"
"M12.149","ICD10","M12149","Arthritis"
"M12.259","ICD10","M12259","Arthritis"
"M12.559","ICD10","M12559","Arthritis"
"M12.421","ICD10","M12421","Arthritis"
"M12.521","ICD10","M12521","Arthritis"
"M12.229","ICD10","M12229","Arthritis"
"M12.069","ICD10","M12069","Arthritis"
"M12.462","ICD10","M12462","Arthritis"
"M12.40","ICD10","M1240","Arthritis"
"M12.571","ICD10","M12571","Arthritis"
"M12.029","ICD10","M12029","Arthritis"
"M12.231","ICD10","M12231","Arthritis"
"M12.319","ICD10","M12319","Arthritis"
"M12.049","ICD10","M12049","Arthritis"
"M12.241","ICD10","M12241","Arthritis"
"M12.08","ICD10","M1208","Arthritis"
"M12.551","ICD10","M12551","Arthritis"
"M12.80","ICD10","M1280","Arthritis"
"M12.832","ICD10","M12832","Arthritis"
"M12.18","ICD10","M1218","Arthritis"
"M12.212","ICD10","M12212","Arthritis"
"M12.49","ICD10","M1249","Arthritis"
"M12.279","ICD10","M12279","Arthritis"
"M12.111","ICD10","M12111","Arthritis"
"M12.552","ICD10","M12552","Arthritis"
"M12.019","ICD10","M12019","Arthritis"
"M12.561","ICD10","M12561","Arthritis"
"M12.169","ICD10","M12169","Arthritis"
"M12.879","ICD10","M12879","Arthritis"
"M12.511","ICD10","M12511","Arthritis"
"M12.30","ICD10","M1230","Arthritis"
"M12.872","ICD10","M12872","Arthritis"
"M12.841","ICD10","M12841","Arthritis"
"M12.151","ICD10","M12151","Arthritis"
"M12.89","ICD10","M1289","Arthritis"
"M12.061","ICD10","M12061","Arthritis"
"M12.371","ICD10","M12371","Arthritis"
"M12.862","ICD10","M12862","Arthritis"
"M12.062","ICD10","M12062","Arthritis"
"M12.272","ICD10","M12272","Arthritis"
"M12.29","ICD10","M1229","Arthritis"
"M12.369","ICD10","M12369","Arthritis"
"M12.239","ICD10","M12239","Arthritis"
"M12.549","ICD10","M12549","Arthritis"
"M12.339","ICD10","M12339","Arthritis"
"M12.419","ICD10","M12419","Arthritis"
"M12.041","ICD10","M12041","Arthritis"
"M12.842","ICD10","M12842","Arthritis"
"M12.38","ICD10","M1238","Arthritis"
"M12.522","ICD10","M12522","Arthritis"
"M12.59","ICD10","M1259","Arthritis"
"M12.852","ICD10","M12852","Arthritis"
"M12.312","ICD10","M12312","Arthritis"
"M12.119","ICD10","M12119","Arthritis"
"M12.071","ICD10","M12071","Arthritis"
"M12.871","ICD10","M12871","Arthritis"
"M12.329","ICD10","M12329","Arthritis"
"M12.439","ICD10","M12439","Arthritis"
"M12.252","ICD10","M12252","Arthritis"
"M12.179","ICD10","M12179","Arthritis"
"M12.012","ICD10","M12012","Arthritis"
"M12.251","ICD10","M12251","Arthritis"
"M12.829","ICD10","M12829","Arthritis"
"M12.271","ICD10","M12271","Arthritis"
"M12.48","ICD10","M1248","Arthritis"
"M12.459","ICD10","M12459","Arthritis"
"M12.052","ICD10","M12052","Arthritis"
"M12.242","ICD10","M12242","Arthritis"
"M12.021","ICD10","M12021","Arthritis"
"M12.219","ICD10","M12219","Arthritis"
"M12.322","ICD10","M12322","Arthritis"
"M12.839","ICD10","M12839","Arthritis"
"M12.819","ICD10","M12819","Arthritis"
"M12.541","ICD10","M12541","Arthritis"
"M12.351","ICD10","M12351","Arthritis"
"M12.042","ICD10","M12042","Arthritis"
"M12.132","ICD10","M12132","Arthritis"
"M12.562","ICD10","M12562","Arthritis"
"M12.411","ICD10","M12411","Arthritis"
"M12.451","ICD10","M12451","Arthritis"
"M12.09","ICD10","M1209","Arthritis"
"M12.532","ICD10","M12532","Arthritis"
"M12.211","ICD10","M12211","Arthritis"
"M12.372","ICD10","M12372","Arthritis"
"M12.379","ICD10","M12379","Arthritis"
"M12.442","ICD10","M12442","Arthritis"
"M12.269","ICD10","M12269","Arthritis"
"M12.822","ICD10","M12822","Arthritis"
"M12.50","ICD10","M1250","Arthritis"
"M12.129","ICD10","M12129","Arthritis"
"M12.869","ICD10","M12869","Arthritis"
"M12.039","ICD10","M12039","Arthritis"
"M12.011","ICD10","M12011","Arthritis"
"M12.449","ICD10","M12449","Arthritis"
"M12.20","ICD10","M1220","Arthritis"
"M12.539","ICD10","M12539","Arthritis"
"M12.362","ICD10","M12362","Arthritis"
"M12.58","ICD10","M1258","Arthritis"
"M12.479","ICD10","M12479","Arthritis"
"M12.051","ICD10","M12051","Arthritis"
"M12.861","ICD10","M12861","Arthritis"
"M12.031","ICD10","M12031","Arthritis"
"M12.022","ICD10","M12022","Arthritis"
"M12.139","ICD10","M12139","Arthritis"
"M12.352","ICD10","M12352","Arthritis"
"M12.412","ICD10","M12412","Arthritis"
"M12.422","ICD10","M12422","Arthritis"
"M12.059","ICD10","M12059","Arthritis"
"M12.472","ICD10","M12472","Arthritis"
"M12.471","ICD10","M12471","Arthritis"
"M12.431","ICD10","M12431","Arthritis"
"M12.332","ICD10","M12332","Arthritis"
"M12.142","ICD10","M12142","Arthritis"
"M12.359","ICD10","M12359","Arthritis"
"M12.261","ICD10","M12261","Arthritis"
"M12.171","ICD10","M12171","Arthritis"
"M12.812","ICD10","M12812","Arthritis"
"M12.441","ICD10","M12441","Arthritis"
"M12.831","ICD10","M12831","Arthritis"
"M12.811","ICD10","M12811","Arthritis"
"M12.859","ICD10","M12859","Arthritis"
"M12.9","ICD10","M129","Arthritis"
"M12.112","ICD10","M12112","Arthritis"
"M12.821","ICD10","M12821","Arthritis"
"M12.00","ICD10","M1200","Arthritis"
"M12.011","ICD10","M12011","Arthritis"
"M12.012","ICD10","M12012","Arthritis"
"M12.019","ICD10","M12019","Arthritis"
"M12.021","ICD10","M12021","Arthritis"
"M12.022","ICD10","M12022","Arthritis"
"M12.029","ICD10","M12029","Arthritis"
"M12.031","ICD10","M12031","Arthritis"
"M12.032","ICD10","M12032","Arthritis"
"M12.039","ICD10","M12039","Arthritis"
"M12.041","ICD10","M12041","Arthritis"
"M12.042","ICD10","M12042","Arthritis"
"M12.049","ICD10","M12049","Arthritis"
"M12.051","ICD10","M12051","Arthritis"
"M12.052","ICD10","M12052","Arthritis"
"M12.059","ICD10","M12059","Arthritis"
"M12.061","ICD10","M12061","Arthritis"
"M12.062","ICD10","M12062","Arthritis"
"M12.069","ICD10","M12069","Arthritis"
"M12.071","ICD10","M12071","Arthritis"
"M12.072","ICD10","M12072","Arthritis"
"M12.079","ICD10","M12079","Arthritis"
"M12.08","ICD10","M1208","Arthritis"
"M12.09","ICD10","M1209","Arthritis"
"M12.50","ICD10","M1250","Arthritis"
"M12.511","ICD10","M12511","Arthritis"
"M12.512","ICD10","M12512","Arthritis"
"M12.519","ICD10","M12519","Arthritis"
"M12.521","ICD10","M12521","Arthritis"
"M12.522","ICD10","M12522","Arthritis"
"M12.529","ICD10","M12529","Arthritis"
"M12.531","ICD10","M12531","Arthritis"
"M12.532","ICD10","M12532","Arthritis"
"M12.539","ICD10","M12539","Arthritis"
"M12.541","ICD10","M12541","Arthritis"
"M12.542","ICD10","M12542","Arthritis"
"M12.549","ICD10","M12549","Arthritis"
"M12.551","ICD10","M12551","Arthritis"
"M12.552","ICD10","M12552","Arthritis"
"M12.559","ICD10","M12559","Arthritis"
"M12.561","ICD10","M12561","Arthritis"
"M12.562","ICD10","M12562","Arthritis"
"M12.569","ICD10","M12569","Arthritis"
"M12.571","ICD10","M12571","Arthritis"
"M12.572","ICD10","M12572","Arthritis"
"M12.579","ICD10","M12579","Arthritis"
"M12.58","ICD10","M1258","Arthritis"
"M12.59","ICD10","M1259","Arthritis"
"M12.80","ICD10","M1280","Arthritis"
"M12.811","ICD10","M12811","Arthritis"
"M12.812","ICD10","M12812","Arthritis"
"M12.819","ICD10","M12819","Arthritis"
"M12.821","ICD10","M12821","Arthritis"
"M12.822","ICD10","M12822","Arthritis"
"M12.829","ICD10","M12829","Arthritis"
"M12.831","ICD10","M12831","Arthritis"
"M12.832","ICD10","M12832","Arthritis"
"M12.839","ICD10","M12839","Arthritis"
"M12.841","ICD10","M12841","Arthritis"
"M12.842","ICD10","M12842","Arthritis"
"M12.849","ICD10","M12849","Arthritis"
"M12.851","ICD10","M12851","Arthritis"
"M12.852","ICD10","M12852","Arthritis"
"M12.859","ICD10","M12859","Arthritis"
"M12.861","ICD10","M12861","Arthritis"
"M12.862","ICD10","M12862","Arthritis"
"M12.869","ICD10","M12869","Arthritis"
"M12.871","ICD10","M12871","Arthritis"
"M12.872","ICD10","M12872","Arthritis"
"M12.879","ICD10","M12879","Arthritis"
"M12.88","ICD10","M1288","Arthritis"
"M12.89","ICD10","M1289","Arthritis"
"M12.9","ICD10","M129","Arthritis"
"M13.131","ICD10","M13131","Arthritis"
"M13.152","ICD10","M13152","Arthritis"
"M13.89","ICD10","M1389","Arthritis"
"M13.852","ICD10","M13852","Arthritis"
"M13.121","ICD10","M13121","Arthritis"
"M13.80","ICD10","M1380","Arthritis"
"M13.142","ICD10","M13142","Arthritis"
"M13.122","ICD10","M13122","Arthritis"
"M13.112","ICD10","M13112","Arthritis"
"M13.111","ICD10","M13111","Arthritis"
"M13.871","ICD10","M13871","Arthritis"
"M13.822","ICD10","M13822","Arthritis"
"M13.169","ICD10","M13169","Arthritis"
"M13.159","ICD10","M13159","Arthritis"
"M13.869","ICD10","M13869","Arthritis"
"M13.171","ICD10","M13171","Arthritis"
"M13.812","ICD10","M13812","Arthritis"
"M13.161","ICD10","M13161","Arthritis"
"M13.842","ICD10","M13842","Arthritis"
"M13.151","ICD10","M13151","Arthritis"
"M13.88","ICD10","M1388","Arthritis"
"M13.149","ICD10","M13149","Arthritis"
"M13.819","ICD10","M13819","Arthritis"
"M13.141","ICD10","M13141","Arthritis"
"M13.811","ICD10","M13811","Arthritis"
"M13.831","ICD10","M13831","Arthritis"
"M13.872","ICD10","M13872","Arthritis"
"M13.0","ICD10","M130","Arthritis"
"M13.821","ICD10","M13821","Arthritis"
"M13.861","ICD10","M13861","Arthritis"
"M13.851","ICD10","M13851","Arthritis"
"M13.829","ICD10","M13829","Arthritis"
"M13.862","ICD10","M13862","Arthritis"
"M13.162","ICD10","M13162","Arthritis"
"M13.132","ICD10","M13132","Arthritis"
"M13.841","ICD10","M13841","Arthritis"
"M13.859","ICD10","M13859","Arthritis"
"M13.839","ICD10","M13839","Arthritis"
"M13.849","ICD10","M13849","Arthritis"
"M13.172","ICD10","M13172","Arthritis"
"M13.10","ICD10","M1310","Arthritis"
"M13.179","ICD10","M13179","Arthritis"
"M13.139","ICD10","M13139","Arthritis"
"M13.119","ICD10","M13119","Arthritis"
"M13.879","ICD10","M13879","Arthritis"
"M13.832","ICD10","M13832","Arthritis"
"M13.129","ICD10","M13129","Arthritis"
"M13.0","ICD10","M130","Arthritis"
"M13.10","ICD10","M1310","Arthritis"
"M13.111","ICD10","M13111","Arthritis"
"M13.112","ICD10","M13112","Arthritis"
"M13.119","ICD10","M13119","Arthritis"
"M13.121","ICD10","M13121","Arthritis"
"M13.122","ICD10","M13122","Arthritis"
"M13.129","ICD10","M13129","Arthritis"
"M13.131","ICD10","M13131","Arthritis"
"M13.132","ICD10","M13132","Arthritis"
"M13.139","ICD10","M13139","Arthritis"
"M13.141","ICD10","M13141","Arthritis"
"M13.142","ICD10","M13142","Arthritis"
"M13.149","ICD10","M13149","Arthritis"
"M13.151","ICD10","M13151","Arthritis"
"M13.152","ICD10","M13152","Arthritis"
"M13.159","ICD10","M13159","Arthritis"
"M13.161","ICD10","M13161","Arthritis"
"M13.162","ICD10","M13162","Arthritis"
"M13.169","ICD10","M13169","Arthritis"
"M13.171","ICD10","M13171","Arthritis"
"M13.172","ICD10","M13172","Arthritis"
"M13.179","ICD10","M13179","Arthritis"
"M13.80","ICD10","M1380","Arthritis"
"M13.811","ICD10","M13811","Arthritis"
"M13.812","ICD10","M13812","Arthritis"
"M13.819","ICD10","M13819","Arthritis"
"M13.821","ICD10","M13821","Arthritis"
"M13.822","ICD10","M13822","Arthritis"
"M13.829","ICD10","M13829","Arthritis"
"M13.831","ICD10","M13831","Arthritis"
"M13.832","ICD10","M13832","Arthritis"
"M13.839","ICD10","M13839","Arthritis"
"M13.841","ICD10","M13841","Arthritis"
"M13.842","ICD10","M13842","Arthritis"
"M13.849","ICD10","M13849","Arthritis"
"M13.851","ICD10","M13851","Arthritis"
"M13.852","ICD10","M13852","Arthritis"
"M13.859","ICD10","M13859","Arthritis"
"M13.861","ICD10","M13861","Arthritis"
"M13.862","ICD10","M13862","Arthritis"
"M13.869","ICD10","M13869","Arthritis"
"M13.871","ICD10","M13871","Arthritis"
"M13.872","ICD10","M13872","Arthritis"
"M13.879","ICD10","M13879","Arthritis"
"M13.88","ICD10","M1388","Arthritis"
"M13.89","ICD10","M1389","Arthritis"
"M15.2","ICD10","M152","Arthritis"
"M15.3","ICD10","M153","Arthritis"
"M15.1","ICD10","M151","Arthritis"
"M15.0","ICD10","M150","Arthritis"
"M15.9","ICD10","M159","Arthritis"
"M15.8","ICD10","M158","Arthritis"
"M15.4","ICD10","M154","Arthritis"
"M15.0","ICD10","M150","Arthritis"
"M15.1","ICD10","M151","Arthritis"
"M15.2","ICD10","M152","Arthritis"
"M15.4","ICD10","M154","Arthritis"
"M15.8","ICD10","M158","Arthritis"
"M15.9","ICD10","M159","Arthritis"
"M16.11","ICD10","M1611","Arthritis"
"M16.52","ICD10","M1652","Arthritis"
"M16.4","ICD10","M164","Arthritis"
"M16.2","ICD10","M162","Arthritis"
"M16.51","ICD10","M1651","Arthritis"
"M16.50","ICD10","M1650","Arthritis"
"M16.6","ICD10","M166","Arthritis"
"M16.7","ICD10","M167","Arthritis"
"M16.31","ICD10","M1631","Arthritis"
"M16.10","ICD10","M1610","Arthritis"
"M16.12","ICD10","M1612","Arthritis"
"M16.9","ICD10","M169","Arthritis"
"M16.32","ICD10","M1632","Arthritis"
"M16.0","ICD10","M160","Arthritis"
"M16.30","ICD10","M1630","Arthritis"
"M16.0","ICD10","M160","Arthritis"
"M16.10","ICD10","M1610","Arthritis"
"M16.11","ICD10","M1611","Arthritis"
"M16.12","ICD10","M1612","Arthritis"
"M16.2","ICD10","M162","Arthritis"
"M16.30","ICD10","M1630","Arthritis"
"M16.31","ICD10","M1631","Arthritis"
"M16.32","ICD10","M1632","Arthritis"
"M16.4","ICD10","M164","Arthritis"
"M16.50","ICD10","M1650","Arthritis"
"M16.51","ICD10","M1651","Arthritis"
"M16.52","ICD10","M1652","Arthritis"
"M16.6","ICD10","M166","Arthritis"
"M16.7","ICD10","M167","Arthritis"
"M16.9","ICD10","M169","Arthritis"
"M17.11","ICD10","M1711","Arthritis"
"M17.10","ICD10","M1710","Arthritis"
"M17.32","ICD10","M1732","Arthritis"
"M17.31","ICD10","M1731","Arthritis"
"M17.9","ICD10","M179","Arthritis"
"M17.30","ICD10","M1730","Arthritis"
"M17.5","ICD10","M175","Arthritis"
"M17.0","ICD10","M170","Arthritis"
"M17.4","ICD10","M174","Arthritis"
"M17.2","ICD10","M172","Arthritis"
"M17.12","ICD10","M1712","Arthritis"
"M17.0","ICD10","M170","Arthritis"
"M17.10","ICD10","M1710","Arthritis"
"M17.11","ICD10","M1711","Arthritis"
"M17.12","ICD10","M1712","Arthritis"
"M17.2","ICD10","M172","Arthritis"
"M17.30","ICD10","M1730","Arthritis"
"M17.31","ICD10","M1731","Arthritis"
"M17.32","ICD10","M1732","Arthritis"
"M17.4","ICD10","M174","Arthritis"
"M17.5","ICD10","M175","Arthritis"
"M17.9","ICD10","M179","Arthritis"
"M18.2","ICD10","M182","Arthritis"
"M18.12","ICD10","M1812","Arthritis"
"M18.31","ICD10","M1831","Arthritis"
"M18.9","ICD10","M189","Arthritis"
"M18.32","ICD10","M1832","Arthritis"
"M18.10","ICD10","M1810","Arthritis"
"M18.50","ICD10","M1850","Arthritis"
"M18.51","ICD10","M1851","Arthritis"
"M18.0","ICD10","M180","Arthritis"
"M18.52","ICD10","M1852","Arthritis"
"M18.30","ICD10","M1830","Arthritis"
"M18.11","ICD10","M1811","Arthritis"
"M18.4","ICD10","M184","Arthritis"
"M18.0","ICD10","M180","Arthritis"
"M18.10","ICD10","M1810","Arthritis"
"M18.11","ICD10","M1811","Arthritis"
"M18.12","ICD10","M1812","Arthritis"
"M18.2","ICD10","M182","Arthritis"
"M18.30","ICD10","M1830","Arthritis"
"M18.31","ICD10","M1831","Arthritis"
"M18.32","ICD10","M1832","Arthritis"
"M18.4","ICD10","M184","Arthritis"
"M18.50","ICD10","M1850","Arthritis"
"M18.51","ICD10","M1851","Arthritis"
"M18.52","ICD10","M1852","Arthritis"
"M18.9","ICD10","M189","Arthritis"
"M19.122","ICD10","M19122","Arthritis"
"M19.121","ICD10","M19121","Arthritis"
"M19.022","ICD10","M19022","Arthritis"
"M19.29","ICD10","M1929","Arthritis"
"M19.049","ICD10","M19049","Arthritis"
"M19.131","ICD10","M19131","Arthritis"
"M19.90","ICD10","M1990","Arthritis"
"M19.071","ICD10","M19071","Arthritis"
"M19.032","ICD10","M19032","Arthritis"
"M19.041","ICD10","M19041","Arthritis"
"M19.012","ICD10","M19012","Arthritis"
"M19.031","ICD10","M19031","Arthritis"
"M19.271","ICD10","M19271","Arthritis"
"M19.211","ICD10","M19211","Arthritis"
"M19.079","ICD10","M19079","Arthritis"
"M19.172","ICD10","M19172","Arthritis"
"M19.142","ICD10","M19142","Arthritis"
"M19.241","ICD10","M19241","Arthritis"
"M19.179","ICD10","M19179","Arthritis"
"M19.279","ICD10","M19279","Arthritis"
"M19.249","ICD10","M19249","Arthritis"
"M19.229","ICD10","M19229","Arthritis"
"M19.222","ICD10","M19222","Arthritis"
"M19.242","ICD10","M19242","Arthritis"
"M19.019","ICD10","M19019","Arthritis"
"M19.042","ICD10","M19042","Arthritis"
"M19.072","ICD10","M19072","Arthritis"
"M19.232","ICD10","M19232","Arthritis"
"M19.112","ICD10","M19112","Arthritis"
"M19.221","ICD10","M19221","Arthritis"
"M19.149","ICD10","M19149","Arthritis"
"M19.219","ICD10","M19219","Arthritis"
"M19.171","ICD10","M19171","Arthritis"
"M19.119","ICD10","M19119","Arthritis"
"M19.239","ICD10","M19239","Arthritis"
"M19.93","ICD10","M1993","Arthritis"
"M19.272","ICD10","M19272","Arthritis"
"M19.111","ICD10","M19111","Arthritis"
"M19.139","ICD10","M19139","Arthritis"
"M19.029","ICD10","M19029","Arthritis"
"M19.129","ICD10","M19129","Arthritis"
"M19.92","ICD10","M1992","Arthritis"
"M19.141","ICD10","M19141","Arthritis"
